,File,Judges
26611,2013_00762.htm.txt,"As the defendant has already served his sentence, the remaining issues, which relate to the length ..."
26612,2013_00763.htm.txt,"The defendant has not established his entitlement to the relief requested (see People v Syville, 15..."
26613,2013_00764.htm.txt,"As the defendant correctly contends, he did not validly waive his right to appeal (see People v Bra..."
26614,2013_00765.htm.txt,The defendant's claim with respect to the voluntariness of the plea survives even a valid waiver of...
26615,2013_00766.htm.txt,"The defendant has not established his entitlement to the relief requested (see People v Syville, 15..."
26616,2013_00767.htm.txt,The defendant's valid waiver of his right to appeal precludes review of his argument that the Supre...
26617,2013_00768.htm.txt,"The sentence imposed was not excessive (see People v Suitte, 90 AD2d 80 [1982]). Eng, P.J., Dillon,..."
26618,2013_00769.htm.txt,"Furthermore, there is no ambiguity on the record to suggest that the waiver was ineffective. Theref..."
26619,2013_00770.htm.txt,"Since a new trial is required, we note that the Supreme Court improvidently exercised its discretio..."
26620,2013_00771.htm.txt,"Here, the Supreme Court did not improvidently exercise its discretion in denying the defendant's mo..."
26621,2013_00772.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
26622,2013_00773.htm.txt,"The defendant has not established his entitlement to the relief requested (see People v Syville, 15..."
26623,2013_00774.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
26624,2013_00775.htm.txt,"The defendant's remaining contentions are unpreserved for appellate review and, in any event, are w..."
26625,2013_00776.htm.txt,"Where a sentencing court considers imposing a sentence that includes restitution, and the plea minu..."
26626,2013_00777.htm.txt,"In light of our determination, we need not reach the defendant's remaining contention. Dillon, J.P...."
26627,2013_00778.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
26628,2013_00790.htm.txt,"Andrias, J.P., Friedman, Acosta, Freedman and Richter, JJ."
26629,2013_00792.htm.txt,
26630,2013_00795.htm.txt,
26631,2013_00799.htm.txt,
26632,2013_00802.htm.txt,
26633,2013_00804.htm.txt,
26634,2013_00809.htm.txt,
26635,2013_00810.htm.txt,
26636,2013_00811.htm.txt,
26637,2013_00812.htm.txt,
26638,2013_00813.htm.txt,
26639,2013_00814.htm.txt,
26640,2013_00815.htm.txt,
26641,2013_00817.htm.txt,
26642,2013_00822.htm.txt,
26643,2013_00823.htm.txt,
26644,2013_00825.htm.txt,
26645,2013_00826.htm.txt,
26646,2013_00827.htm.txt,
26647,2013_00828.htm.txt,
26648,2013_00833.htm.txt,
26649,2013_00834.htm.txt,
26650,2013_00835.htm.txt,
26651,2013_00836.htm.txt,
26652,2013_00837.htm.txt,
26653,2013_00845.htm.txt,
26654,2013_00846.htm.txt,
26655,2013_00847.htm.txt,
26656,2013_00850.htm.txt,
26657,2013_00851.htm.txt,
26658,2013_00854.htm.txt,
26659,2013_00855.htm.txt,
26660,2013_00856.htm.txt,
26661,2013_00857.htm.txt,
26662,2013_00859.htm.txt,
26663,2013_00861.htm.txt,
26664,2013_00866.htm.txt,
26665,2013_00873.htm.txt,
26666,2013_00874.htm.txt,
26667,2013_00875.htm.txt,
26668,2013_00929.htm.txt,"In light of our determination, the defendant's remaining contentions, including those raised in his..."
26669,2013_00930.htm.txt,Sentencing is a critical stage of the criminal proceeding and must satisfy the requirements of due ...
26670,2013_00931.htm.txt,"The defendant's remaining contentions are without merit. Dillon, J.P., Angiolillo, Dickerson and Hi..."
26671,2013_00932.htm.txt,"The defendant's remaining contentions either are without merit or relate to harmless error. Rivera,..."
26672,2013_00933.htm.txt,"The defendant contends that his plea was not knowingly, intelligently, or voluntarily entered becau..."
26673,2013_00934.htm.txt,"However, in light of the defendant's extensive criminal history, pattern of committing crimes while..."
26674,2013_00935.htm.txt,"The defendant's remaining contentions are without merit. Balkin, J.P., Hall, Austin and Cohen, JJ."
26675,2013_00936.htm.txt,"The defendant's remaining contentions are without merit. Mastro, J.P., Skelos, Leventhal and Chambe..."
26676,2013_00937.htm.txt,"The defendant's remaining contentions are without merit. Balkin, J.P., Hall, Austin and Cohen, JJ."
26677,2013_00938.htm.txt,The County Court providently exercised its discretion in denying the defendant's motion to withdraw...
26678,2013_00939.htm.txt,"The sentence imposed was not excessive (see People v Suitte, 90 AD2d 80 [1982]). Dillon, J.P., Angi..."
26679,2013_00940.htm.txt,"Finally, counsel's failure to preserve the claims relating to the legal sufficiency of the evidence..."
26680,2013_00941.htm.txt,We are satisfied with the sufficiency of the brief filed by the defendant's assigned counsel pursua...
26681,2013_00942.htm.txt,The defendant's contention that he was deprived of the effective assistance of counsel is based on ...
26682,2013_00943.htm.txt,"The defendant's remaining contention is without merit (see Penal Law § 70.30; People v Buss, 11 NY3..."
26683,2013_00944.htm.txt,"The sentence imposed was not excessive (see People v Suitte, 90 AD2d 80 [1982]). Rivera, J.P., Dill..."
26684,2013_00945.htm.txt,"The sentence imposed was not excessive (see People v Suitte, 90 AD2d 80 [1982]). Eng, P.J., Mastro,..."
26685,2013_00946.htm.txt,"The sentence imposed was not excessive (see People v Suitte, 90 AD2d 80 [1982]). Balkin, J.P., Hall..."
26686,2013_00947.htm.txt,The defendant's valid waiver of his right to appeal precludes review of his contention that the sen...
26687,2013_00948.htm.txt,The defendant's contention raised in Point I of his pro se supplemental brief is unpreserved for ap...
26688,2013_00956.htm.txt,"Rose, J.P., Spain and Stein, JJ., concur. Ordered that the judgment is reversed, on the law, senten..."
26689,2013_00965.htm.txt,"Inasmuch as the procedural requirements of Correction Law § 168-o were not met, the order must be r..."
26690,2013_00983.htm.txt,
26691,2013_00984.htm.txt,
26692,2013_00988.htm.txt,
26693,2013_00992.htm.txt,
26694,2013_00995.htm.txt,
26695,2013_00996.htm.txt,
26696,2013_01004.htm.txt,
26697,2013_01010.htm.txt,
26698,2013_01021.htm.txt,
26699,2013_01023.htm.txt,
26700,2013_01027.htm.txt,
26701,2013_01033.htm.txt,
26702,2013_01035.htm.txt,
26703,2013_01037.htm.txt,
26704,2013_01071.htm.txt,"The defendant's remaining contention is without merit. Dillon, J.P., Angiolillo, Dickerson and Hind..."
26705,2013_01087.htm.txt,We are satisfied with the sufficiency of the brief filed by the defendant's assigned counsel pursua...
26706,2013_01088.htm.txt,The defendant's contentions raised in point two of his main brief and in his pro se supplemental br...
26707,2013_01089.htm.txt,We are satisfied with the sufficiency of the brief filed by the defendant's assigned counsel pursua...
26708,2013_01090.htm.txt,"The defendant's remaining contentions are without merit. Rivera, J.P., Chambers and Lott, JJ."
26709,2013_01091.htm.txt,The defendant's contention that the Supreme Court failed to adequately instruct the jury with regar...
26710,2013_01092.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
26711,2013_01093.htm.txt,Although a claim that a plea of guilty was not entered voluntarily survives a valid waiver of the r...
26712,2013_01094.htm.txt,The defendant contends that he should be permitted to withdraw his plea of guilty because the Count...
26713,2013_01095.htm.txt,"Further, the defendant's statement at the precinct that he was the owner of the gun should have bee..."
26714,2013_01096.htm.txt,"The defendant's remaining contentions are without merit. Dillon, J.P., Leventhal, Austin and Miller..."
26715,2013_01097.htm.txt,"Upon remittal, the Supreme Court made clear that it was aware of its obligation and discretion to i..."
26716,2013_01098.htm.txt,"The defendant's remaining contentions, raised in his pro se supplemental brief, are without merit. ..."
26717,2013_01100.htm.txt,The defendant's contention that the Supreme Court failed to conduct a hearing or adduce sufficient ...
26718,2013_01101.htm.txt,The decision to permit a defendant to withdraw a previously entered plea of guilty rests within the...
26719,2013_01102.htm.txt,"The defendant's remaining contentions are without merit. Dillon, J.P., Dickerson, Leventhal and Hin..."
26720,2013_01103.htm.txt,"Here, during voir dire, in response to questions from defense counsel, the prospective juror at iss..."
26721,2013_01104.htm.txt,"Despite defendant's novel theory as to the manner in which he could or should have been charged, th..."
26722,2013_01105.htm.txt,"Mercure, J.P., McCarthy and Egan Jr., JJ., concur. Ordered that the judgment is af"
26723,2013_01106.htm.txt,"Mercure, J.P., Stein and McCarthy, JJ., concur. Ordered that the judgment is af"
26724,2013_01107.htm.txt,"Rose, Lahtinen and Garry, JJ., concur. Ordered that the judgment is af"
26725,2013_01108.htm.txt,"Rose, J.P., Stein and McCarthy, JJ., concur. Ordered that the judgment is af"
26726,2013_01109.htm.txt,"Spain, Stein and McCarthy, JJ., concur. Ordered that the judgment is af"
26727,2013_01110.htm.txt,"Mercure, J.P., Rose and Lahtinen, JJ., concur. Ordered that the order is af"
26728,2013_01152.htm.txt,
26729,2013_01162.htm.txt,
26730,2013_01170.htm.txt,
26731,2013_01179.htm.txt,
26732,2013_01191.htm.txt,
26733,2013_01202.htm.txt,
26734,2013_01206.htm.txt,
26735,2013_01211.htm.txt,
26736,2013_01249.htm.txt,"Consequently, the determination of the Supreme Court to uphold the 150 points which the Board ascri..."
26737,2013_01250.htm.txt,"Under these circumstances, the matter must be remitted to the Supreme Court, Queens County, for a n..."
26738,2013_01251.htm.txt,"Contrary to the defendant's contention, the Supreme Court properly assessed 30 points under risk fa..."
26739,2013_01278.htm.txt,"The sentence imposed was not excessive (see People v Suitte, 90 AD2d 80 [1982]). Skelos, J.P., Balk..."
26740,2013_01279.htm.txt,"The defendant's contention, in effect, that the count of endangering the welfare of the a child was..."
26741,2013_01280.htm.txt,"In light of our determination, the defendant's contention regarding his sentence has been rendered ..."
26742,2013_01282.htm.txt,"The sentence imposed was not excessive (see People v Suitte, 90 AD2d 80 [1982]). Skelos, J.P., Balk..."
26743,2013_01283.htm.txt,"The defendant's contention, raised in his pro se supplemental brief, that he was deprived of his ri..."
26744,2013_01284.htm.txt,"The defendant's remaining contentions are without merit, or need not be addressed in light of our d..."
26745,2013_01285.htm.txt,"The defendant contends that his plea was not knowingly, voluntarily, and intelligently made because..."
26746,2013_01288.htm.txt,"With respect to periods of delay that occur following the People's statement of [*2]readiness, only..."
26747,2013_01289.htm.txt,"The defendant's remaining contentions, including those raised in his pro se supplemental brief, are..."
26748,2013_01290.htm.txt,"The defendant's remaining contention is without merit. Mastro, J.P., Angiolillo, Sgroi and Miller, ..."
26749,2013_01291.htm.txt,"The defendant's remaining contentions are without merit. Rivera, J.P., Hall, Roman and Miller, JJ."
26750,2013_01292.htm.txt,"As the defendant correctly contends, the Supreme Court erred in adjudicating him a second felony of..."
26751,2013_01293.htm.txt,The contention raised in point five of the defendant's brief is without merit. The defendant's rema...
26752,2013_01294.htm.txt,"Penal Law § 60.27 (2), which provides for restitution, is clear as to when a hearing must be held i..."
26753,2013_01296.htm.txt,"Rose, J.P., Stein and McCarthy, JJ., concur. Ordered that the judgment is af"
26754,2013_01297.htm.txt,"Rose, J.P., Stein and McCarthy, JJ., concur. Ordered that the judgment is af"
26755,2013_01298.htm.txt,"Rose, J.P., Spain and Stein, JJ., concur. Ordered that the judgment is af"
26756,2013_01299.htm.txt,"Peters, P.J., Stein and Egan Jr., JJ., concur. Ordered that the judgment is a"
26757,2013_01318.htm.txt,
26758,2013_01323.htm.txt,
26759,2013_01328.htm.txt,
26760,2013_01331.htm.txt,
26761,2013_01344.htm.txt,
26762,2013_01352.htm.txt,
26763,2013_01359.htm.txt,
26764,2013_01387.htm.txt,"Contrary to the defendant's contention, the County Court properly determined that he was not entitl..."
26765,2013_01388.htm.txt,"In light of our determination that an override was established, we need not reach the defendant's c..."
26766,2013_01419.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
26767,2013_01421.htm.txt,The defendant has failed to preserve for appellate review his present challenge to the Supreme Cour...
26768,2013_01423.htm.txt,"The defendant's purported waiver of his right to appeal was invalid (see People v Bradshaw, 18 NY3d..."
26769,2013_01424.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
26770,2013_01425.htm.txt,The imposition of consecutive sentences was not illegal (see Penal Law § 70.25 [2]). Each of the at...
26771,2013_01426.htm.txt,The defendant's contentions that the County Court erred in its pretrial Sandoval ruling (see People...
26772,2013_01427.htm.txt,"Viewing the evidence in the light most favorable to the prosecution (see People v Contes, 60 NY2d 6..."
26773,2013_01428.htm.txt,"The resentence imposed was not excessive (see People v Suitte, 90 AD2d 80 [1982]). Eng, P.J., Angio..."
26774,2013_01429.htm.txt,"The defendant's remaining contentions, including those raised in his pro se supplemental brief, are..."
26775,2013_01430.htm.txt,We are satisfied with the sufficiency of the brief filed by the defendant's assigned counsel pursua...
26776,2013_01431.htm.txt,"The defendant's remaining contentions, raised in his pro se supplemental brief, are unpreserved for..."
26777,2013_01432.htm.txt,"Viewing the evidence in the light most favorable to the prosecution (see People v Contes, 60 NY2d 6..."
26778,2013_01433.htm.txt,We are satisfied with the sufficiency of the brief filed by the defendant's assigned counsel pursua...
26779,2013_01434.htm.txt,The defendant's claim that he was deprived of the constitutional right to the effective assistance ...
26780,2013_01435.htm.txt,"The defendant's remaining contentions are unpreserved for appellate review and, in any event, are w..."
26781,2013_01437.htm.txt,"Peters, P.J., Rose, Stein and Garry, JJ., concur. Ordered that the judgment is affirmed, and applic..."
26782,2013_01438.htm.txt,"Mercure, J.P., Stein and McCarthy, JJ., concur. Ordered that the judgment is af"
26783,2013_01439.htm.txt,"Peters, P.J., Lahtinen and Egan Jr., JJ., concur. Ordered that the judgment and order are af"
26784,2013_01440.htm.txt,"Mercure, J.P., Stein, McCarthy and Garry, JJ., concur. Ordered that the judgment is af"
26785,2013_01458.htm.txt,
26786,2013_01462.htm.txt,
26787,2013_01466.htm.txt,
26788,2013_01472.htm.txt,
26789,2013_01477.htm.txt,
26790,2013_01489.htm.txt,
26791,2013_01498.htm.txt,
26792,2013_01502.htm.txt,
26793,2013_01505.htm.txt,
26794,2013_01506.htm.txt,
26795,2013_01512.htm.txt,
26796,2013_01537.htm.txt,"The defendant's remaining contentions are without merit. Skelos, J.P., Balkin, Dickerson and Hinds-..."
26797,2013_01538.htm.txt,"Here, the defendant identified the existence of an appropriate mitigating factor that could provide..."
26798,2013_01564.htm.txt,"The County Court properly denied, without a hearing, the defendant's motion pursuant to CPL 440.10 ..."
26799,2013_01566.htm.txt,"Nevertheless, the sentence imposed was not excessive (see People v Suitte, 90 AD2d 80 [1982]). Eng,..."
26800,2013_01567.htm.txt,"The defendant's remaining contentions are without merit. Skelos, J.P., Dillon, Hall and Miller, JJ...."
26801,2013_01568.htm.txt,"Contrary to the defendant's contention, he was not deprived of the effective assistance of counsel ..."
26802,2013_01569.htm.txt,Since the defendant had not yet completed his originally imposed sentence of imprisonment when he w...
26803,2013_01570.htm.txt,The defendant's remaining contentions were either forfeited by the entry of his plea or waived by t...
26804,2013_01571.htm.txt,"Contrary to the further contention raised in the defendant's pro se supplemental brief, the evidenc..."
26805,2013_01572.htm.txt,"Turning to the contentions raised in the defendant's pro se supplemental brief, we find that the Co..."
26806,2013_01573.htm.txt,"As correctly argued by the defendant and conceded by the People on appeal, the [*2]duration of the ..."
26807,2013_01575.htm.txt,"Likewise, we find no merit to defendant's two assertions raised in his supplemental pro se brief in..."
26808,2013_01576.htm.txt,"Rose, J.P., Lahtinen, Stein and Garry, JJ., concur. Ordered that the judgment is affirmed, and appl..."
26809,2013_01577.htm.txt,"Lahtinen, J.P., Stein, Spain and Garry, JJ., concur. Ordered that the judgment is affirmed, and app..."
26810,2013_01578.htm.txt,"Mercure, J.P., Stein, McCarthy and Egan Jr., JJ., concur. Ordered that the judgment is affirmed, an..."
26811,2013_01600.htm.txt,
26812,2013_01601.htm.txt,
26813,2013_01604.htm.txt,
26814,2013_01621.htm.txt,
26815,2013_01627.htm.txt,
26816,2013_01638.htm.txt,
26817,2013_01644.htm.txt,
26818,2013_01645.htm.txt,
26819,2013_01650.htm.txt,
26820,2013_01651.htm.txt,
26821,2013_01652.htm.txt,
26822,2013_01653.htm.txt,
26823,2013_01654.htm.txt,
26824,2013_01655.htm.txt,
26825,2013_01658.htm.txt,
26826,2013_01659.htm.txt,
26827,2013_01660.htm.txt,
26828,2013_01668.htm.txt,
26829,2013_01669.htm.txt,
26830,2013_01670.htm.txt,
26831,2013_01682.htm.txt,
26832,2013_01683.htm.txt,
26833,2013_01684.htm.txt,
26834,2013_01685.htm.txt,
26835,2013_01686.htm.txt,
26836,2013_01687.htm.txt,
26837,2013_01688.htm.txt,
26838,2013_01689.htm.txt,
26839,2013_01696.htm.txt,
26840,2013_01697.htm.txt,
26841,2013_01698.htm.txt,
26842,2013_01699.htm.txt,
26843,2013_01700.htm.txt,
26844,2013_01701.htm.txt,
26845,2013_01702.htm.txt,
26846,2013_01703.htm.txt,
26847,2013_01704.htm.txt,
26848,2013_01707.htm.txt,
26849,2013_01712.htm.txt,
26850,2013_01713.htm.txt,
26851,2013_01714.htm.txt,
26852,2013_01715.htm.txt,
26853,2013_01716.htm.txt,
26854,2013_01717.htm.txt,
26855,2013_01719.htm.txt,
26856,2013_01720.htm.txt,
26857,2013_01729.htm.txt,
26858,2013_01733.htm.txt,
26859,2013_01748.htm.txt,
26860,2013_01749.htm.txt,
26861,2013_01750.htm.txt,
26862,2013_01751.htm.txt,
26863,2013_01752.htm.txt,
26864,2013_01753.htm.txt,
26865,2013_01754.htm.txt,
26866,2013_01755.htm.txt,
26867,2013_01756.htm.txt,
26868,2013_01765.htm.txt,
26869,2013_01766.htm.txt,
26870,2013_01778.htm.txt,
26871,2013_01781.htm.txt,
26872,2013_01785.htm.txt,
26873,2013_01786.htm.txt,
26874,2013_01790.htm.txt,
26875,2013_01838.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
26876,2013_01839.htm.txt,The defendant's valid waiver of his right to appeal precludes review of his contention that the sen...
26877,2013_01840.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
26878,2013_01841.htm.txt,The defendant's contention that the evidence was legally insufficient to support his conviction of ...
26879,2013_01842.htm.txt,"In light of our determination, we need not address the defendant's remaining contentions. Dillon, J..."
26880,2013_01843.htm.txt,"In light of our determination, we need not reach the defendant's remaining contentions. Mastro, J.P..."
26881,2013_01844.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
26882,2013_01845.htm.txt,"The sentence imposed was not excessive (see People v Suitte, 90 AD2d 80, 82 [1982]). Dillon, J.P., ..."
26883,2013_01846.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
26884,2013_01847.htm.txt,"In light of our determination, we need not reach the defendant's remaining contention. Skelos, J.P...."
26885,2013_01848.htm.txt,The defendant's valid waiver of his right to appeal precludes review of his contention that the sen...
26886,2013_01849.htm.txt,"The defendant's remaining contentions are without merit. Dillon, J.P., Balkin, Dickerson and Hinds-..."
26887,2013_01850.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
26888,2013_01851.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
26889,2013_01852.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
26890,2013_01853.htm.txt,"Under the circumstances of this case, including the defendant's   'age, experience and background' ..."
26891,2013_01854.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
26892,2013_01855.htm.txt,"Contrary to the defendant's contention, People v Syville (15 NY3d 391 [2010]) does not afford him t..."
26893,2013_01856.htm.txt,The defendant's valid waiver of her right to appeal precludes review of her contention that the sen...
26894,2013_01857.htm.txt,"The sentence imposed was not excessive (see People v Suitte, 90 AD2d 80 [1982]). Skelos, J.P., Balk..."
26895,2013_01858.htm.txt,"The defendant's remaining contention is unpreserved for appellate review and, in any event, without..."
26896,2013_01859.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
26897,2013_01860.htm.txt,"The defendant's remaining contentions, including that raised in his pro se supplemental brief, eith..."
26898,2013_01861.htm.txt,"The defendant has not established his entitlement to the relief requested (see People v Syville, 15..."
26899,2013_01862.htm.txt,"The defendant's purported waiver of the right to appeal was invalid (see People v Bradshaw, 18 NY3d..."
26900,2013_01863.htm.txt,"Contrary to the defendant's contention, his resentencing to a term which included the statutorily r..."
26901,2013_01864.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
26902,2013_01865.htm.txt,"Here, contrary to the defendant's contention, the Supreme Court properly permitted the People to el..."
26903,2013_01873.htm.txt,"Peters, P.J., Rose, Spain and Egan Jr., JJ., concur. Ordered that the judgment is af"
26904,2013_01874.htm.txt,"Mercure, J.P., Rose and Garry, JJ., concur. Ordered that the judgment is af"
26905,2013_01875.htm.txt,"Rose, J.P., Lahtinen and Egan Jr., JJ., concur. Ordered that the judgment is af"
26906,2013_01876.htm.txt,"Mercure, J.P., Spain and McCarthy, JJ., concur. Ordered that the judgment is af"
26907,2013_01877.htm.txt,"Lahtinen, McCarthy and Egan Jr., JJ., concur. Ordered that the judgment is af"
26908,2013_01878.htm.txt,"Peters, P.J., Lahtinen and Egan Jr., JJ., concur. Ordered that the judgment is af"
26909,2013_01879.htm.txt,"Rose, J.P., Stein and Egan Jr., JJ., concur. Ordered that the judgment is af"
26910,2013_01880.htm.txt,"Peters, P.J., McCarthy and Egan Jr., JJ., concur. Ordered that the judgment is af"
26911,2013_01902.htm.txt,
26912,2013_01909.htm.txt,
26913,2013_01911.htm.txt,
26914,2013_01912.htm.txt,
26915,2013_01914.htm.txt,
26916,2013_01918.htm.txt,
26917,2013_01921.htm.txt,
26918,2013_01922.htm.txt,
26919,2013_01923.htm.txt,
26920,2013_01940.htm.txt,
26921,2013_01941.htm.txt,
26922,2013_01944.htm.txt,
26923,2013_01947.htm.txt,
26924,2013_01948.htm.txt,
26925,2013_01950.htm.txt,
26926,2013_01951.htm.txt,
26927,2013_01952.htm.txt,
26928,2013_01953.htm.txt,
26929,2013_01957.htm.txt,"SCUDDER, P.J., PERADOTTO, CARNI, LINDLEY, AND WHALEN, JJ."
26930,2013_01964.htm.txt,
26931,2013_01965.htm.txt,
26932,2013_01966.htm.txt,
26933,2013_01967.htm.txt,
26934,2013_01968.htm.txt,
26935,2013_01974.htm.txt,
26936,2013_01975.htm.txt,
26937,2013_01976.htm.txt,
26938,2013_01977.htm.txt,
26939,2013_01978.htm.txt,
26940,2013_01979.htm.txt,
26941,2013_01998.htm.txt,
26942,2013_02004.htm.txt,
26943,2013_02007.htm.txt,
26944,2013_02010.htm.txt,
26945,2013_02012.htm.txt,
26946,2013_02018.htm.txt,
26947,2013_02023.htm.txt,
26948,2013_02029.htm.txt,
26949,2013_02031.htm.txt,
26950,2013_02032.htm.txt,"Mazzarelli, J.P., Andrias, DeGrasse and Richter, JJ."
26951,2013_02059.htm.txt,"The defendant appeals from an order designating him a level three sex offender, a sexually violent ..."
26952,2013_02060.htm.txt,The defendant contends that the County Court should have departed from the presumptive risk level b...
26953,2013_02086.htm.txt,"The defendant has not established his entitlement to the relief requested (see People v Syville, 15..."
26954,2013_02087.htm.txt,The County Court properly denied that branch of the defendant's motion which was to suppress physic...
26955,2013_02088.htm.txt,The defendant's contention that the Supreme Court failed to conduct an adequate inquiry into his po...
26956,2013_02089.htm.txt,"The defendant did not validly waive his right to appeal (see People v Bradshaw, 18 NY3d 257 [2011])..."
26957,2013_02090.htm.txt,"The defendant has not established his entitlement to the relief requested (see People v Syville, 15..."
26958,2013_02091.htm.txt,"Contrary to the People's contention, the defendant's involuntary deportation after he filed the not..."
26959,2013_02092.htm.txt,"The defendant's purported waiver of his right to appeal was ineffective (see People v Grant, 83 AD3..."
26960,2013_02093.htm.txt,"Viewing the evidence in the light most favorable to the prosecution (see People v Contes, 60 NY2d 6..."
26961,2013_02094.htm.txt,"The defendant has not established his entitlement to the relief requested (see People v Syville, 15..."
26962,2013_02095.htm.txt,"The defendant's remaining contentions are without merit. Skelos, J.P., Leventhal, Hall and Sgroi, J..."
26963,2013_02096.htm.txt,We are satisfied with the sufficiency of the brief filed by the defendant's assigned counsel pursua...
26964,2013_02097.htm.txt,"The defendant's purported waiver of his right to appeal was invalid (see People v Elmer, 19 NY3d 50..."
26965,2013_02098.htm.txt,"The defendant's purported waiver of his right to appeal was invalid (see People v Bradshaw, 18 NY3d..."
26966,2013_02099.htm.txt,We are satisfied with the sufficiency of the brief filed by the defendant's assigned counsel pursua...
26967,2013_02100.htm.txt,The defendant's remaining contentions are without merit or need not be reached in light of our dete...
26968,2013_02101.htm.txt,We are satisfied with the sufficiency of the brief filed by the defendant's assigned counsel pursua...
26969,2013_02108.htm.txt,"Rose, J.P., Stein and Egan Jr., JJ., concur. Ordered that the judgment is modified, on the law, by ..."
26970,2013_02109.htm.txt,"Mercure, J.P., Rose, Stein and Spain, JJ., concur. Ordered that the judgment is af"
26971,2013_02110.htm.txt,"Peters, P.J., Stein and Spain, JJ., concur. Ordered that the order is reversed, on the law, and mat..."
26972,2013_02112.htm.txt,"Peters, P.J., Lahtinen and McCarthy JJ., concur. Ordered that the judgments are af"
26973,2013_02113.htm.txt,"Peters, P.J., Lahtinen and Spain, JJ., concur. Ordered that the judgment is reversed, on the law, p..."
26974,2013_02114.htm.txt,"Lahtinen, Stein and Spain, JJ., concur. Ordered that the order is reversed, on the law, motion deni..."
26975,2013_02143.htm.txt,
26976,2013_02148.htm.txt,
26977,2013_02150.htm.txt,
26978,2013_02151.htm.txt,
26979,2013_02154.htm.txt,
26980,2013_02158.htm.txt,
26981,2013_02170.htm.txt,
26982,2013_02178.htm.txt,
26983,2013_02180.htm.txt,
26984,2013_02182.htm.txt,
26985,2013_02184.htm.txt,
26986,2013_02189.htm.txt,
26987,2013_02198.htm.txt,
26988,2013_02199.htm.txt,
26989,2013_02201.htm.txt,
26990,2013_02203.htm.txt,
26991,2013_02230.htm.txt,The defendant's remaining contentions either are without merit or need not be addressed in light of...
26992,2013_02231.htm.txt,We are satisfied with the sufficiency of the brief filed by the defendant's assigned counsel pursua...
26993,2013_02232.htm.txt,"Upon remittal after the first appeal in this case (see People v Washington, 84 AD3d 910 [2011]), th..."
26994,2013_02260.htm.txt,"The sentence imposed was excessive to the extent indicated herein. Eng, P.J., Dickerson, Hall and L..."
26995,2013_02261.htm.txt,"The defendant's remaining contention has been rendered academic in light of our determination. Eng,..."
26996,2013_02262.htm.txt,"To the extent that the defendant contends that his sentence was excessive, that contention is precl..."
26997,2013_02263.htm.txt,The defendant's contention that the evidence was legally insufficient to support his convictions is...
26998,2013_02264.htm.txt,"The defendant's remaining contention is without merit. Rivera, J.P., Dickerson, Leventhal and Lott,..."
26999,2013_02265.htm.txt,The defendant contends that the County Court erred in not affording him an opportunity to withdraw ...
27000,2013_02266.htm.txt,The defendant's valid waiver of his right to appeal precludes review of his claim that the procedur...
27001,2013_02267.htm.txt,"The defendant's remaining contentions are without merit. Rivera, J.P., Dickerson, and Cohen, JJ."
27002,2013_02268.htm.txt,"To the extent that the defendant contends that his sentence was excessive, that contention is precl..."
27003,2013_02269.htm.txt,The period of postrelease supervision imposed by the Supreme Court upon the defendant's resentence ...
27004,2013_02270.htm.txt,The appellant has failed to establish that he was denied the effective assistance of appellate coun...
27005,2013_02271.htm.txt,"Contrary to the defendant's contention, his waiver of the right to appeal was knowing, voluntary, a..."
27006,2013_02272.htm.txt,"In light of our determination, we need not address the defendant's remaining contention, raised in ..."
27007,2013_02273.htm.txt,"The defendant's remaining contentions are without merit. Skelos, J.P., Chambers, Sgroi and Hinds-Ra..."
27008,2013_02274.htm.txt,"By pleading guilty, the defendant forfeited his contention that the indictment contained a duplicit..."
27009,2013_02275.htm.txt,We are satisfied with the sufficiency of the brief filed by the defendant's assigned counsel pursua...
27010,2013_02276.htm.txt,"Nevertheless, the defendant's sentence was not excessive (see People v Suitte, 90 AD2d 80 [1982]). ..."
27011,2013_02277.htm.txt,The defendant contends that the County Court erroneously adjudicated him a second felony offender. ...
27012,2013_02278.htm.txt,"The defendant's remaining contention is without merit. Balkin, J.P., Leventhal, Roman and Hinds-Rad..."
27013,2013_02279.htm.txt,"A motion to withdraw a plea of guilty is addressed to the sound discretion of the Supreme Court, an..."
27014,2013_02280.htm.txt,The remaining contentions raised in the defendant's pro se supplemental brief are unpreserved for a...
